gtfs_stop_id,name,transit_type,lines,lat,lon
U1139Z1,"Únětice,obecní úřad",bus,"355,359",50.150352,14.354900
U1139Z2,"Únětice,obecní úřad",bus,"355,359",50.150352,14.354750
U113Z1P,Hlušičkova,tram,"10,16,32,9,98,99",50.064014,14.316410
U113Z2P,Hlušičkova,tram,"10,16,32,9,98,99",50.063713,14.315658
U113Z3,Hlušičkova,bus,"304,380",50.063915,14.315872
U113Z3P,Hlušičkova,bus,180,50.063915,14.315872
U113Z4,Hlušičkova,bus,"304,380",50.063950,14.316500
U113Z4P,Hlušičkova,bus,180,50.063950,14.316500
U1140S1,Stodůlky,metro,B,50.046680,14.306276
U1140Z1,Stodůlky,bus,418,50.046535,14.308017
U1140Z1P,Stodůlky,bus,"130,225,246,904",50.046535,14.308017
U1140Z2,Stodůlky,bus,"394,418",50.046627,14.307496
U1140Z2P,Stodůlky,bus,"130,225,246,904",50.046627,14.307496
U1141S1,Zličín,metro,B,50.053264,14.291140
U1141Z1,Zličín,bus,"305,306,307,308,309,310,311,324,336,347,358,384,415,417,952,957",50.054237,14.290429
U1141Z10P,Zličín,bus,904,50.055946,14.287701
U1141Z14P,Zličín,bus,"130,180,246,249",50.054981,14.290538
U1141Z16,Zličín,bus,384,50.055115,14.290207
U1141Z1P,Zličín,bus,"100,130,246,249",50.054237,14.290429
U1141Z2,Zličín,bus,"307,308,309,310,311,380,952",50.054867,14.290406
U1141Z3,Zličín,bus,"306,336,347,358,386,957",50.054211,14.291057
U1141Z5,Zličín,bus,"304,324,380,404",50.054775,14.290716
U1141Z5P,Zličín,bus,"100,180",50.054775,14.290716
U1141Z6,Zličín,bus,"304,305,404,415,417",50.055336,14.289979
U1141Z71,Zličín,bus,386,50.054237,14.290429
U1141Z9P,Zličín,bus,904,50.055874,14.288173
U1142Z1,Depo Zličín,bus,"307,308,309,310,311,336,347,358,380,952",50.053326,14.277577
U1142Z2,Depo Zličín,bus,"304,305,307,308,309,310,311,336,347,358,380,952",50.053268,14.277920
U1143Z1,"Hostivice,Na Pískách",bus,"306,336,957",50.076023,14.257592
U1143Z2,"Hostivice,Na Pískách",bus,"306,336,957",50.075741,14.257205
U1144Z1,"Hostivice,centrum",bus,"306,336,347,365,386,957",50.081310,14.255105
U1144Z4,"Hostivice,centrum",bus,"306,336,347,365,386,957",50.081177,14.254059
U1145Z1,"Hostivice,Jeneček",bus,"306,957",50.082100,14.240149
U1145Z2,"Hostivice,Jeneček",bus,"306,957",50.082428,14.240303
U1145Z3,"Hostivice,Jeneček",bus,"365,386",50.082752,14.239768
U1145Z4,"Hostivice,Jeneček",bus,"365,386",50.082680,14.239805
U1146Z1,"Hostivice,Litovice",bus,"306,336,347,957",50.079620,14.245109
U1146Z2,"Hostivice,Litovice",bus,"306,336,347,957",50.079563,14.245562
U1147Z1,"Hostivice,Stadion",bus,"306,336,347,957",50.080685,14.248735
U1147Z2,"Hostivice,Stadion",bus,"306,336,347,957",50.081032,14.249704
U1148Z1,Valtická,bus,"306,957",50.066460,14.265936
U1148Z1P,Valtická,bus,214,50.066460,14.265936
U1148Z2,Valtická,bus,"306,957",50.065796,14.266545
U1148Z2P,Valtická,bus,214,50.065796,14.266545
U1149Z1,Bártlova,bus,353,50.119015,14.632891
U1149Z2,Bártlova,bus,353,50.118851,14.632351
U114Z1,Krystalová,bus,351,50.155960,14.522528
U114Z1P,Krystalová,bus,"136,911",50.155960,14.522528
U114Z3,Krystalová,bus,351,50.154758,14.522334
U114Z3P,Krystalová,bus,"136,911",50.154758,14.522334
U1150Z2,Čertousy,bus,353,50.122746,14.635396
U1150Z3,Čertousy,bus,353,50.122486,14.635188
U1151Z1P,Starý Prosek,bus,151,50.117851,14.491384
U1151Z2P,Starý Prosek,bus,151,50.117413,14.490901
U1151Z3P,Starý Prosek,bus,166,50.118515,14.490559
U1151Z4P,Starý Prosek,bus,166,50.118282,14.491079
U1152Z1P,Nad Zlíchovem,bus,128,50.045265,14.404222
U1152Z2P,Nad Zlíchovem,bus,128,50.045208,14.404713
U1153Z1P,Nádraží Žvahov - Prosluněná,bus,128,50.044903,14.402256
U1154S1,Hůrka,metro,B,50.050021,14.342823
U1154Z1P,Hůrka,bus,904,50.047951,14.340384
U1154Z2P,Hůrka,bus,904,50.048267,14.340467
U1154Z3P,Hůrka,bus,168,50.050850,14.341537
U1154Z4P,Hůrka,bus,168,50.050747,14.341914
U1155Z1P,Žvahov,bus,128,50.043987,14.401451
U1156Z1P,Pod Žvahovem,bus,128,50.043495,14.403092
U1157Z1P,Písková,bus,"150,157,190,910",50.002934,14.417517
U1157Z2P,Písková,bus,"150,157,190,910",50.003235,14.417634
U1158Z1,Obchodní náměstí,bus,341,50.004604,14.404514
U1158Z1P,Obchodní náměstí,bus,"117,139,246,917",50.004604,14.404514
U1158Z2,Obchodní náměstí,bus,341,50.004856,14.404733
U1158Z2P,Obchodní náměstí,bus,"117,139,246,917",50.004856,14.404733
U1159Z1P,Nádraží Žvahov - V Násypu,bus,128,50.044670,14.402629
U115S1,Nádraží Holešovice,metro,C,50.108983,14.440067
U115Z11P,Nádraží Holešovice,bus,"112,234,X94",50.110004,14.437736
U115Z1P,Nádraží Holešovice,tram,"17,93",50.109619,14.437497
U115Z2P,Nádraží Holešovice,tram,"17,93",50.109966,14.437506
U115Z3P,Nádraží Holešovice,tram,"1,25,34,6,X94",50.108181,14.439998
U115Z4P,Nádraží Holešovice,tram,"1,25,34,6,X94",50.108082,14.440874
U115Z51P,Nádraží Holešovice,bus,"187,X94",50.109837,14.437235
U115Z6P,Nádraží Holešovice,bus,"112,156,187,201,234,XC",50.108814,14.439855
U115Z8P,Nádraží Holešovice,bus,"112,156,187,201,234",50.108662,14.440871
U115Z91P,Nádraží Holešovice,bus,XC,50.108440,14.440919
U1160Z1P,Univerzitní,bus,155,50.085392,14.501694
U1160Z2P,Univerzitní,bus,155,50.085060,14.503273
U1161Z1P,Rtyňská,bus,"163,204,909",50.081699,14.572406
U1161Z2P,Rtyňská,bus,"163,204,909",50.081062,14.570657
U1162Z1P,Stará obec,bus,"204,208,224",50.088676,14.577839
U1163Z1P,Škola Dolní Počernice,bus,"204,208,224",50.088505,14.581164
U1163Z2P,Škola Dolní Počernice,bus,"204,208,224",50.088650,14.581468
U1164Z1P,U Počernického rybníka,bus,208,50.084930,14.592314
U1164Z2P,U Počernického rybníka,bus,208,50.084801,14.595168
U1165Z1P,Vinice Dolní Počernice,bus,208,50.085850,14.601051
U1165Z2P,Vinice Dolní Počernice,bus,208,50.085835,14.601284
U1166Z1P,Nádraží Ruzyně,bus,108,50.085518,14.308300
U1166Z2P,Nádraží Ruzyně,bus,225,50.085529,14.307608
U1166Z3P,Nádraží Ruzyně,bus,225,50.085629,14.307684
U1166Z4P,Nádraží Ruzyně,bus,108,50.085396,14.308246
U1167Z1P,Brodecká,bus,108,50.088764,14.323389
U1167Z2P,Brodecká,bus,108,50.088852,14.323855
U1168Z1P,U Prioru,bus,108,50.087093,14.318845
U1168Z2P,U Prioru,bus,108,50.086784,14.319350
U1169Z1P,Ruzyňský velkoobchod,bus,108,50.086563,14.314582
U1169Z2P,Ruzyňský velkoobchod,bus,108,50.086113,14.312789
U116Z1P,Farkáň,bus,"137,908",50.060791,14.381253
U116Z2P,Farkáň,bus,"137,908",50.060570,14.381127
U1170Z1P,Českolipská,bus,"151,166,201",50.126537,14.501594
U1170Z2P,Českolipská,bus,"166,201",50.126835,14.501584
U1171Z1,"Dobrovice,aut.st.",bus,"403,463,763,764,775",50.368629,14.963701
U1171Z2,"Dobrovice,aut.st.",bus,"403,463,763,764,775",50.368950,14.963671
U1172Z1,"Modletice,Kaufland",bus,"328,397,765",49.974545,14.601478
U1172Z2,"Modletice,Kaufland",bus,"328,397,765",49.974911,14.600656
U1173Z1,"Dobrovice,v hájku",bus,"764,775",50.374580,14.969215
U1173Z2,"Dobrovice,v hájku",bus,"764,775",50.374508,14.969299
U1174Z1,"Dobrovice,Bojetice",bus,775,50.379063,14.967837
U1174Z2,"Dobrovice,Bojetice",bus,775,50.379189,14.967727
U1176Z1,"Hostivice,Břve",bus,336,50.069607,14.242518
U1176Z2,"Hostivice,Břve",bus,336,50.069519,14.242544
U1178Z3,"Chýně,Městský úřad",bus,"336,347",50.061138,14.225832
U1178Z4,"Chýně,Městský úřad",bus,"336,347",50.061363,14.225883
U1179Z1,"Hostivice,Břve,sportovní hala",bus,336,50.068695,14.247070
U117Z1P,Filmové ateliéry Barrandov,bus,105,50.031197,14.392292
U117Z2P,Filmové ateliéry Barrandov,bus,"105,130,X130",50.030918,14.392295
U117Z3P,Filmové ateliéry Barrandov,bus,"130,X130",50.031021,14.391694
U1180Z1,"Chýně,Háje",bus,"347,358",50.058739,14.219960
U1180Z2,"Chýně,Háje",bus,"347,358",50.058666,14.220370
U1181Z1P,Plánická,bus,245,49.992046,14.365441
U1182Z1P,Lahovská,bus,245,49.998276,14.367030
U1184Z1P,Solná,bus,245,49.996555,14.366285
U1185Z1,"Ořech,u sokolovny",bus,352,50.020802,14.294833
U1185Z2,"Ořech,u sokolovny",bus,352,50.020870,14.294884
U1186Z1,"Zbuzany,obecní úřad",bus,352,50.023346,14.286140
U1186Z2,"Zbuzany,obecní úřad",bus,352,50.023094,14.286541
U1187Z1,"Zbuzany,nádraží",bus,352,50.025848,14.281783
U1187Z2,"Zbuzany,nádraží",bus,352,50.025734,14.282101
U1188Z1,"Jinočany,Hlavní",bus,352,50.031284,14.272667
U1188Z2,"Jinočany,Hlavní",bus,352,50.031734,14.272024
U1189Z1,"Jinočany,náměstí",bus,352,50.032738,14.267797
U1189Z2,"Jinočany,náměstí",bus,"309,310",50.032795,14.267628
U1189Z3,"Jinočany,náměstí",bus,352,50.032692,14.268122
U118Z1P,Flora,tram,"10,11,13,15,16,91,98",50.077919,14.461516
U118Z2P,Flora,tram,"10,11,13,15,16,91,98",50.077881,14.462435
U118Z3P,Flora,bus,"136,175,913,914",50.078342,14.460897
U118Z4P,Flora,bus,"136,175,913,914",50.078320,14.460634
U1190Z1,Chrášťany,bus,"307,308,309,310,311,347,358,380,952",50.044804,14.259064
U1190Z2,Chrášťany,bus,"307,308,309,310,311,347,358,380,952",50.044781,14.259153
U1191Z1P,Dreyerova,bus,120,50.036316,14.382833
U1191Z2P,Dreyerova,bus,120,50.036469,14.383183
U1192Z1,Únětice,bus,"355,359",50.151817,14.354934
U1193Z1,Zeleneč,bus,353,50.133179,14.660609
U1193Z2,Zeleneč,bus,353,50.133354,14.660717
U1194Z1,"Zeleneč,U Hřiště",bus,353,50.130119,14.656845
U1194Z2,"Zeleneč,U Hřiště",bus,353,50.130005,14.656083
U1195Z1,"Zeleneč,Bezručova",bus,353,50.132221,14.660351
U1196Z1,"Zeleneč,obora",bus,353,50.137337,14.659822
U1197Z1P,Vajgarská,bus,"171,181,206,224",50.102085,14.554567
U1197Z2P,Vajgarská,bus,"171,181,206,224",50.101852,14.554551
U1198Z1P,Litovický potok,bus,"108,168,191,910",50.088707,14.326399
U1198Z2P,Litovický potok,bus,"108,168,191,910",50.088585,14.327117
U1199Z1,"Chýnice,pod radnicí",bus,"301,309",49.995876,14.264245
U1199Z2,"Chýnice,pod radnicí",bus,"301,309",49.996002,14.263883
U11Z1P,Násirovo náměstí,bus,157,50.001514,14.421580
U11Z2P,Násirovo náměstí,bus,157,50.001251,14.421651
U1200Z1,Chýnice,bus,301,49.994144,14.264418
U1200Z2,Chýnice,bus,301,49.994377,14.264664
U1201Z1,"Statenice,Černý Vůl,hospoda",bus,"316,356,955",50.146671,14.333412
U1201Z2,"Statenice,Černý Vůl,hospoda",bus,"316,356,955",50.146732,14.332767
U1202Z1,"Statenice,Černý Vůl",bus,316,50.148857,14.328018
U1202Z2,"Statenice,Černý Vůl",bus,316,50.148857,14.327716
U1203Z1P,Radnice Řepy,bus,"214,225",50.072849,14.307613
U1203Z2P,Radnice Řepy,bus,"214,225",50.072632,14.306184
U1204Z1,"Ořech,K Ovčínu",bus,301,50.016060,14.292330
U1204Z2,"Ořech,K Ovčínu",bus,301,50.015682,14.292449
U1205Z1,"Ořech,u školy",bus,301,50.019783,14.296317
U1205Z2,"Ořech,u školy",bus,301,50.019817,14.296350
U1206Z1,"Vestec,u vodárny",bus,"326,331",49.986374,14.515924
U1206Z2,"Vestec,u vodárny",bus,"326,331",49.986176,14.515557
U1207Z1,"Vestec,u Klimešů",bus,"326,331",49.980919,14.507986
U1207Z2,"Vestec,u Klimešů",bus,"326,331",49.980759,14.507160
U1208Z1,"Vestec,obecní úřad",bus,"326,331",49.979912,14.500411
U1208Z2,"Vestec,obecní úřad",bus,"326,331",49.979931,14.500880
U1209Z1,Starý Zličín,bus,"306,957",50.061852,14.280684
U1209Z1P,Starý Zličín,bus,214,50.061852,14.280684
U1209Z2,Starý Zličín,bus,"306,957",50.061596,14.280219
U1209Z2P,Starý Zličín,bus,214,50.061596,14.280219
U120Z1,Frančíkova,bus,951,50.010834,14.356817
U120Z1P,Frančíkova,bus,120,50.010834,14.356817
U120Z2,Frančíkova,bus,951,50.010349,14.356934
U120Z2P,Frančíkova,bus,120,50.010349,14.356934
U1210Z1P,K Hájům,bus,149,50.054955,14.324045
U1210Z2P,K Hájům,bus,149,50.055233,14.326282
U1211Z1,Raichlova,bus,"301,352",50.039173,14.328210
U1211Z1P,Raichlova,bus,"174,902",50.039173,14.328210
U1211Z2,Raichlova,bus,"301,352",50.039093,14.328451
U1211Z2P,Raichlova,bus,"174,902",50.039093,14.328451
U1212Z1,"Statenice,u kovárny",bus,"356,955",50.143677,14.323331
U1212Z2,"Statenice,u kovárny",bus,"356,955",50.143463,14.322495
U1213Z1,Statenice,bus,"356,955",50.141685,14.318417
U1213Z2,Statenice,bus,356,50.141731,14.318259
U1214Z1,Pučálka,bus,"316,356,955",50.112267,14.358026
U1214Z2,Pučálka,bus,"316,356,955",50.112518,14.358184
U1215Z1,Jeneč,bus,"306,336,365,386",50.087273,14.216071
U1215Z2,Jeneč,bus,"306,365,386",50.087391,14.214498
U1216Z1,"Jeneč,Lidická",bus,"306,336",50.089394,14.214396
U1217Z1,"Hostivice,Staré Litovice",bus,"336,347",50.076450,14.238533
U1217Z2,"Hostivice,Staré Litovice",bus,"336,347",50.076488,14.238963
U1218Z1,"Hostivice,Sportovců",bus,"306,957",50.079262,14.241885
U1218Z2,"Hostivice,Sportovců",bus,"306,957",50.078659,14.242567
U1219Z1,Průhonský háj,bus,312,50.110050,14.340816
U1219Z1P,Průhonský háj,bus,"161,907",50.110050,14.340816
U1219Z2,Průhonský háj,bus,312,50.109863,14.341766
U1219Z2P,Průhonský háj,bus,"161,907",50.109863,14.341766
U121Z1P,Franty Kocourka,bus,231,50.060181,14.402145
U1220Z1,"Dobrovice,Týnec",bus,"764,775",50.374641,14.978807
U1220Z2,"Dobrovice,Týnec",bus,"764,775",50.374813,14.979699
U1221Z1P,Choceradská,bus,"135,136,170,213,905,913",50.043144,14.490264
U1222Z1P,Donatellova,bus,"177,195,908",50.072655,14.508259
U1222Z2P,Donatellova,bus,"177,195,908",50.072399,14.507984
U1224Z1P,Sídliště Na Groši,bus,175,50.057606,14.521427
U1224Z2P,Sídliště Na Groši,bus,175,50.058311,14.521319
U1225Z1P,Lipence,bus,"241,917",49.959759,14.352609
U1225Z2P,Lipence,bus,"241,242,243,917",49.959591,14.353238
U1226Z1P,U Průseku,bus,175,50.059021,14.517505
U1226Z2P,U Průseku,bus,175,50.059208,14.516422
U1227Z1,"Průhonice,hájovna",bus,357,49.994694,14.544802
U1227Z2,"Průhonice,hájovna",bus,357,49.994518,14.544217
U1228Z1P,Bazén Hloubětín,bus,"141,206",50.104519,14.535791
U1228Z2P,Bazén Hloubětín,bus,"141,206",50.104431,14.535361
U1229Z1,"Bavoryně,rozc.",bus,"384,641",49.900478,13.961116
U1229Z2,"Bavoryně,rozc.",bus,"384,641",49.899971,13.960611
U122Z1,Náměstí U Lva,bus,"301,352",50.035419,14.315799
U122Z1P,Náměstí U Lva,bus,"174,902",50.035419,14.315799
U122Z2,Náměstí U Lva,bus,"301,352",50.035187,14.315555
U122Z2P,Náměstí U Lva,bus,"174,902",50.035187,14.315555
U1230Z1,"Žebrák,nám.",bus,384,49.875805,13.896619
U1230Z2,"Žebrák,nám.",bus,"384,527",49.875847,13.896104
U1230Z3,"Žebrák,Sokolská",bus,"526,528",49.874920,13.894149
U1230Z4,"Žebrák,Sokolská",bus,"526,528",49.875072,13.894354
U1231Z1,"Žebrák,Volmanova",bus,"384,526,528",49.871750,13.893873
U1231Z2,"Žebrák,Volmanova",bus,"526,528",49.871708,13.894201
U1232Z1P,Bašteckého,bus,"142,219",50.039913,14.336379
U1232Z2P,Bašteckého,bus,"142,219",50.039967,14.335911
U1233Z1,K Netlukám,bus,366,50.033489,14.609724
U1233Z1P,K Netlukám,bus,"209,229,903",50.033489,14.609724
U1233Z2,K Netlukám,bus,366,50.032860,14.608954
U1233Z2P,K Netlukám,bus,"209,229,903",50.032860,14.608954
U1235Z1P,Obchodní centrum Černý Most,bus,"224,240,250",50.108143,14.587249
U1235Z2P,Obchodní centrum Černý Most,bus,"224,240,250",50.108318,14.587529
U1237Z1,Veleň,bus,"321,377",50.172817,14.552968
U1237Z2,Veleň,bus,"321,377",50.172867,14.552668
U1239Z1,"Brázdim,Nový Brázdim",bus,321,50.182785,14.585301
U1239Z2,"Brázdim,Nový Brázdim",bus,321,50.182266,14.585717
U123Z1,Fruta,bus,"364,366",50.043068,14.582101
U123Z1P,Fruta,bus,"229,903",50.043068,14.582101
U123Z2,Fruta,bus,"364,366",50.043900,14.580935
U123Z2P,Fruta,bus,"229,903",50.043900,14.580935
U1240Z1,"Sluhy,Rozc.Brázdim",bus,"321,377,657",50.195618,14.558742
U1240Z2,"Sluhy,Rozc.Brázdim",bus,"321,377,657",50.195553,14.558667
U1241Z1,Mratín,bus,"321,377,657",50.203369,14.553368
U1241Z2,Mratín,bus,"321,377,657",50.203186,14.553584
U1242Z1,"Kostelec n.L.,nám.",bus,476,50.233803,14.590661
U1242Z2,"Kostelec n.L.,Martinská",bus,"377,482",50.227440,14.586694
U1242Z4,"Kostelec n.L.,nám.",bus,476,50.233963,14.590850
U1243Z1,"Veleň,Mírovice",bus,"321,377",50.168083,14.542784
U1243Z2,"Veleň,Mírovice",bus,"321,377",50.168686,14.543801
U1244Z1,"Brázdim,rozc.Veliký Brázdim",bus,321,50.191032,14.582718
U1244Z2,"Brázdim,rozc.Veliký Brázdim",bus,321,50.190914,14.582615
U1245Z1,"Mratín,cukrovar",bus,"321,377",50.207703,14.557484
U1245Z2,"Mratín,cukrovar",bus,"321,377",50.207928,14.557603
U1246Z1,"Kostelec n.L.,žel.st.",bus,377,50.222000,14.582535
U1246Z2,"Kostelec n.L.,žel.st.",bus,377,50.221367,14.581967
U1247Z1,Sluhy,bus,"377,657",50.192390,14.557618
U1247Z2,Sluhy,bus,"377,657",50.191010,14.558263
U1248Z1,"Kostelec n.L.,Na Růžku",bus,377,50.224602,14.584417
U1248Z2,"Kostelec n.L.,Na Růžku",bus,377,50.224117,14.583876
U1248Z3,"Kostelec n.L.,Na Růžku",bus,482,50.224663,14.585352
U1249Z1,"Sluhy,nad hájem",bus,321,50.192558,14.569521
U1249Z2,"Sluhy,nad hájem",bus,321,50.192577,14.569338
U124Z1P,Filosofská,bus,121,50.021999,14.428267
U124Z2P,Filosofská,bus,121,50.021835,14.428134
U1251Z1,"Kladno,Na Slovance",bus,330,50.140137,14.120906
U1251Z2,"Kladno,Na Slovance",bus,330,50.140560,14.120351
U1252Z1,"Sibřina,Stupice",bus,303,50.053181,14.647861
U1252Z2,"Sibřina,Stupice",bus,303,50.053360,14.647840
U1253Z1,"Sibřina,Na Paloučku",bus,329,50.057449,14.668540
U1253Z2,Sibřina,bus,"303,329,765",50.056267,14.669868
U1253Z3,Sibřina,bus,"303,765",50.056221,14.670086
U1254Z1,"Sluštice,škola",bus,"329,765",50.039577,14.684947
U1254Z2,"Sluštice,škola",bus,"329,765",50.039532,14.685069
U1255Z1,Zlatá,bus,"329,686",50.040390,14.710533
U1255Z2,Zlatá,bus,"329,686",50.040459,14.710291
U1256Z1,"Škvorec,Třebohostice,škola",bus,"329,686",50.038761,14.720560
U1257Z1,"Škvorec,Třebohostice",bus,"329,686",50.037415,14.720325
U1258Z1,"Škvorec,nám.",bus,"329,391,686,823",50.046646,14.730858
U125Z1,Fryčovická,bus,"321,351,377",50.139416,14.505138
U125Z1P,Fryčovická,bus,"110,136,201,911",50.139416,14.505138
U125Z2,Fryčovická,bus,"321,351,377",50.139141,14.504693
U125Z2P,Fryčovická,bus,"110,136,201,911",50.139141,14.504693
U1260Z1P,Barrandovská,bus,105,50.031528,14.395894
U1262Z1,"Dobřejovice,Čestlická",bus,"328,363",49.983841,14.585555
U1262Z2,"Dobřejovice,Čestlická",bus,"328,363",49.983799,14.585550
U1263Z4,"Dobřejovice,Na Návsi",bus,"328,363,765",49.981869,14.579394
U1263Z5,"Dobřejovice,Na Návsi",bus,"328,363,765",49.981743,14.579123
U1264Z1,"Kladno,Školská",bus,330,50.142891,14.117387
U1264Z2,"Kladno,Školská",bus,330,50.142700,14.117258
U1265Z1P,Obchodní centrum Sárská,bus,"130,246",50.053699,14.297089
U1265Z2P,Obchodní centrum Sárská,bus,"130,246",50.053776,14.297306
U1269Z1,Tuháňská,bus,"321,377",50.158253,14.542750
U1269Z2,Tuháňská,bus,"321,377",50.158436,14.542601
U126Z1,Nádraží Podbaba,bus,"340,350,355,954",50.112713,14.394073
U126Z1P,Nádraží Podbaba,bus,"107,116,147,160,902,909",50.112713,14.394073
U126Z2,Nádraží Podbaba,bus,"340,350,355,954",50.111160,14.394035
U126Z2P,Nádraží Podbaba,tram,"107,116,147,160,18,8,902,909",50.111160,14.394035
U126Z3P,Nádraží Podbaba,tram,"18,8",50.111763,14.394057
U1272Z1,Pod Hradem,bus,366,50.038166,14.637884
U1272Z2,Pod Hradem,bus,366,50.038307,14.637490
U1273Z1,IKEA Černý Most,bus,IKEA,50.104530,14.588504
U1274Z1P,Ametystová,bus,245,49.988201,14.362217
U1276Z1P,Dřevařská,bus,"201,209",50.126320,14.564480
U1276Z2P,Dřevařská,bus,"201,209",50.126167,14.564879
U1278Z1,Mochov,bus,398,50.142063,14.794695
U1278Z2,Mochov,bus,"354,398,662",50.142147,14.794607
U1278Z3,Mochov,bus,"354,662",50.141762,14.794496
U127Z1P,Na Staré cestě,bus,"121,170",50.038338,14.441990
U127Z2P,Na Staré cestě,bus,"121,170",50.038773,14.441196
U1281Z1,Vyšehořovice,bus,662,50.118362,14.773138
U1281Z2,Vyšehořovice,bus,662,50.118500,14.773084
U1282Z1,"Vyšehořovice,Kozovazy",bus,662,50.126549,14.779902
U1282Z2,"Vyšehořovice,Kozovazy",bus,662,50.126556,14.780049
U1283Z1,Ježovická,bus,303,50.069733,14.649650
U1283Z1P,Ježovická,bus,"209,908",50.069733,14.649650
U1283Z2,Ježovická,bus,303,50.069645,14.650006
U1283Z2P,Ježovická,bus,"209,908",50.069645,14.650006
U1284Z1,"Průhonice,Komárov",bus,363,50.004169,14.548037
U1284Z2,"Průhonice,Komárov",bus,363,50.004440,14.548178
U1285Z1P,Práčská,bus,"154,901,906",50.053692,14.510742
U1285Z2P,Práčská,bus,"154,901,906",50.053623,14.509512
U1288Z1P,U Tabulky,bus,"204,209,220",50.117710,14.601978
U1288Z2P,U Tabulky,bus,"204,209,220",50.117489,14.601506
U1289Z1,"Čachovice,Struhy",bus,436,50.287056,14.934319
U1289Z2,"Čachovice,Struhy",bus,436,50.286972,14.934256
U128Z1P,Habrová,bus,155,50.087940,14.491486
U128Z2P,Habrová,bus,"146,155",50.087814,14.490669
U128Z3P,Habrová,bus,146,50.087894,14.490422
U1290Z1,Moravanská,bus,396,50.147816,14.578418
U1290Z2,Moravanská,bus,396,50.148384,14.578471
U1291Z1P,Stavební zóna Horní Počernice,bus,"204,209",50.116432,14.599371
U1292Z1,"Kostelec n.L.,Na Cihelně",bus,482,50.219822,14.597816
U1292Z2,"Kostelec n.L.,Na Cihelně",bus,482,50.219002,14.599743
U1293Z1,"Radonice,Penny Market",bus,367,50.132835,14.619645
U1294Z1P,K Říčanům,bus,"227,906",50.015350,14.632201
U1294Z2P,K Říčanům,bus,"227,906",50.015503,14.632343
U1295Z1,Obchodní centrum Ruzyně,bus,356,50.093285,14.292300
U1295Z2,Obchodní centrum Ruzyně,bus,356,50.092834,14.292223
U1295Z2P,Obchodní centrum Ruzyně,bus,191,50.092834,14.292223
U1296Z1P,Butovická,bus,149,50.051552,14.362631
